trade_week,操作,ETF名称,ts_code,板块,上周权重(%),本周权重(%),Δ权重(pp),Gate,Regime_csi
2024-08-16,🟡 REBAL,黄金ETF,159934.SZ,周期资源,81.56,81.81,0.26,RISK-OFF,ON
2024-08-23,🟡 REBAL,黄金ETF,159934.SZ,周期资源,81.81,82.51,0.7,RISK-OFF,ON
2024-08-30,🟡 REBAL,黄金ETF,159934.SZ,周期资源,82.51,82.46,-0.05,RISK-OFF,ON
2024-09-06,🟡 REBAL,黄金ETF,159934.SZ,周期资源,82.46,89.81,7.34,RISK-OFF,ON
2024-09-13,🟡 REBAL,黄金ETF,159934.SZ,周期资源,89.81,89.17,-0.64,RISK-OFF,ON
2024-09-20,🟡 REBAL,黄金ETF,159934.SZ,周期资源,89.17,89.21,0.04,RISK-OFF,ON
2024-09-27,🟢 BUY,电池ETF,159755.SZ,新能源,0.0,11.76,11.76,RISK-ON,ON
2024-09-27,🟢 BUY,云计算ETF,159890.SZ,AI数字,0.0,11.76,11.76,RISK-ON,ON
2024-09-27,🔴 SELL,黄金ETF,159934.SZ,周期资源,89.21,0.0,-89.21,RISK-ON,ON
2024-09-27,🟢 BUY,房地产ETF,512200.SH,地产链,0.0,23.53,23.53,RISK-ON,ON
2024-09-27,🟢 BUY,证券ETF,512880.SH,大金融,0.0,11.76,11.76,RISK-ON,ON
2024-09-27,🟢 BUY,食品ETF,515170.SH,大消费,0.0,11.76,11.76,RISK-ON,ON
2024-09-27,🟢 BUY,软件ETF,515230.SH,AI数字,0.0,11.76,11.76,RISK-ON,ON
2024-09-27,🟢 BUY,家电ETF,561120.SH,大消费,0.0,11.76,11.76,RISK-ON,ON
2024-09-30,🔴 SELL,电池ETF,159755.SZ,新能源,11.76,0.0,-11.76,RISK-ON,ON
2024-09-30,🟡 REBAL,云计算ETF,159890.SZ,AI数字,11.76,8.11,-3.66,RISK-ON,ON
2024-09-30,🟡 REBAL,房地产ETF,512200.SH,地产链,23.53,8.11,-15.42,RISK-ON,ON
2024-09-30,🔴 SELL,证券ETF,512880.SH,大金融,11.76,0.0,-11.76,RISK-ON,ON
2024-09-30,🟡 REBAL,食品ETF,515170.SH,大消费,11.76,16.22,4.45,RISK-ON,ON
2024-09-30,🟡 REBAL,软件ETF,515230.SH,AI数字,11.76,16.22,4.45,RISK-ON,ON
2024-09-30,🟢 BUY,通信ETF,515880.SH,通信光模块,0.0,8.11,8.11,RISK-ON,ON
2024-09-30,🟢 BUY,建材ETF,516750.SH,地产链,0.0,8.11,8.11,RISK-ON,ON
2024-09-30,🔴 SELL,家电ETF,561120.SH,大消费,11.76,0.0,-11.76,RISK-ON,ON
2024-10-11,🟢 BUY,消费电子ETF,159779.SZ,AI数字,0.0,7.83,7.83,RISK-ON,ON
2024-10-11,🟡 REBAL,云计算ETF,159890.SZ,AI数字,8.11,7.83,-0.27,RISK-ON,ON
2024-10-11,🟡 REBAL,房地产ETF,512200.SH,地产链,8.11,7.83,-0.27,RISK-ON,ON
2024-10-11,🟢 BUY,半导体ETF,512480.SH,半导体芯片,0.0,7.83,7.83,RISK-ON,ON
2024-10-11,🔴 SELL,食品ETF,515170.SH,大消费,16.22,0.0,-16.22,RISK-ON,ON
2024-10-11,🟡 REBAL,软件ETF,515230.SH,AI数字,16.22,15.67,-0.55,RISK-ON,ON
2024-10-11,🟡 REBAL,通信ETF,515880.SH,通信光模块,8.11,7.83,-0.27,RISK-ON,ON
2024-10-11,🟢 BUY,AI_ETF,515980.SH,AI数字,0.0,7.83,7.83,RISK-ON,ON
2024-10-11,🔴 SELL,建材ETF,516750.SH,地产链,8.11,0.0,-8.11,RISK-ON,ON
2024-10-18,🟡 REBAL,消费电子ETF,159779.SZ,AI数字,7.83,6.78,-1.05,RISK-ON,ON
2024-10-18,🟡 REBAL,云计算ETF,159890.SZ,AI数字,7.83,6.78,-1.05,RISK-ON,ON
2024-10-18,🔴 SELL,房地产ETF,512200.SH,地产链,7.83,0.0,-7.83,RISK-ON,ON
2024-10-18,🟡 REBAL,半导体ETF,512480.SH,半导体芯片,7.83,6.78,-1.05,RISK-ON,ON
2024-10-18,🟢 BUY,军工ETF,512660.SH,高端制造,0.0,6.78,6.78,RISK-ON,ON
2024-10-18,🟡 REBAL,软件ETF,515230.SH,AI数字,15.67,13.56,-2.11,RISK-ON,ON
2024-10-18,🟡 REBAL,通信ETF,515880.SH,通信光模块,7.83,6.78,-1.05,RISK-ON,ON
2024-10-18,🟡 REBAL,AI_ETF,515980.SH,AI数字,7.83,6.78,-1.05,RISK-ON,ON
2024-10-25,🟡 REBAL,消费电子ETF,159779.SZ,AI数字,6.78,6.95,0.16,RISK-ON,OFF
2024-10-25,🟢 BUY,光伏ETF,159857.SZ,新能源,0.0,6.95,6.95,RISK-ON,OFF
2024-10-25,🟡 REBAL,云计算ETF,159890.SZ,AI数字,6.78,6.95,0.16,RISK-ON,OFF
2024-10-25,🟡 REBAL,半导体ETF,512480.SH,半导体芯片,6.78,6.95,0.16,RISK-ON,OFF
2024-10-25,🔴 SELL,军工ETF,512660.SH,高端制造,6.78,0.0,-6.78,RISK-ON,OFF
2024-10-25,🟡 REBAL,软件ETF,515230.SH,AI数字,13.56,6.95,-6.62,RISK-ON,OFF
2024-10-25,🟡 REBAL,通信ETF,515880.SH,通信光模块,6.78,6.95,0.16,RISK-ON,OFF
2024-10-25,🟡 REBAL,AI_ETF,515980.SH,AI数字,6.78,13.89,7.11,RISK-ON,OFF
2024-11-01,🟢 BUY,稀土ETF,159713.SZ,周期资源,0.0,6.77,6.77,RISK-ON,OFF
2024-11-01,🟡 REBAL,消费电子ETF,159779.SZ,AI数字,6.95,13.53,6.59,RISK-ON,OFF
2024-11-01,🔴 SELL,光伏ETF,159857.SZ,新能源,6.95,0.0,-6.95,RISK-ON,OFF
2024-11-01,🟡 REBAL,云计算ETF,159890.SZ,AI数字,6.95,6.77,-0.18,RISK-ON,OFF
2024-11-01,🟡 REBAL,半导体ETF,512480.SH,半导体芯片,6.95,6.77,-0.18,RISK-ON,OFF
2024-11-01,🟢 BUY,军工ETF,512660.SH,高端制造,0.0,6.77,6.77,RISK-ON,OFF
2024-11-01,🟡 REBAL,软件ETF,515230.SH,AI数字,6.95,6.77,-0.18,RISK-ON,OFF
2024-11-01,🟡 REBAL,通信ETF,515880.SH,通信光模块,6.95,6.77,-0.18,RISK-ON,OFF
2024-11-01,🔴 SELL,AI_ETF,515980.SH,AI数字,13.89,0.0,-13.89,RISK-ON,OFF
2024-11-08,🟡 REBAL,稀土ETF,159713.SZ,周期资源,6.77,5.84,-0.92,RISK-ON,OFF
2024-11-08,🟡 REBAL,消费电子ETF,159779.SZ,AI数字,13.53,5.84,-7.69,RISK-ON,OFF
2024-11-08,🟡 REBAL,云计算ETF,159890.SZ,AI数字,6.77,5.84,-0.92,RISK-ON,OFF
2024-11-08,🟢 BUY,房地产ETF,512200.SH,地产链,0.0,5.84,5.84,RISK-ON,OFF
2024-11-08,🟡 REBAL,半导体ETF,512480.SH,半导体芯片,6.77,5.84,-0.92,RISK-ON,OFF
2024-11-08,🟡 REBAL,军工ETF,512660.SH,高端制造,6.77,5.84,-0.92,RISK-ON,OFF
2024-11-08,🟡 REBAL,软件ETF,515230.SH,AI数字,6.77,11.69,4.92,RISK-ON,OFF
2024-11-08,🔴 SELL,通信ETF,515880.SH,通信光模块,6.77,0.0,-6.77,RISK-ON,OFF
2024-11-15,🟡 REBAL,稀土ETF,159713.SZ,周期资源,5.84,5.54,-0.31,RISK-ON,OFF
2024-11-15,🟢 BUY,电池ETF,159755.SZ,新能源,0.0,5.54,5.54,RISK-ON,OFF
2024-11-15,🔴 SELL,消费电子ETF,159779.SZ,AI数字,5.84,0.0,-5.84,RISK-ON,OFF
2024-11-15,🟢 BUY,光伏ETF,159857.SZ,新能源,0.0,11.07,11.07,RISK-ON,OFF
2024-11-15,🟡 REBAL,云计算ETF,159890.SZ,AI数字,5.84,5.54,-0.31,RISK-ON,OFF
2024-11-15,🔴 SELL,房地产ETF,512200.SH,地产链,5.84,0.0,-5.84,RISK-ON,OFF
2024-11-15,🔴 SELL,半导体ETF,512480.SH,半导体芯片,5.84,0.0,-5.84,RISK-ON,OFF
2024-11-15,🔴 SELL,军工ETF,512660.SH,高端制造,5.84,0.0,-5.84,RISK-ON,OFF
2024-11-15,🟢 BUY,酒ETF,512690.SH,大消费,0.0,5.54,5.54,RISK-ON,OFF
2024-11-15,🟡 REBAL,软件ETF,515230.SH,AI数字,11.69,5.54,-6.15,RISK-ON,OFF
2024-11-15,🟢 BUY,机器人ETF,562500.SH,高端制造,0.0,5.54,5.54,RISK-ON,OFF
2024-11-22,🟡 REBAL,稀土ETF,159713.SZ,周期资源,5.54,10.99,5.46,RISK-ON,OFF
2024-11-22,🔴 SELL,电池ETF,159755.SZ,新能源,5.54,0.0,-5.54,RISK-ON,OFF
2024-11-22,🔴 SELL,光伏ETF,159857.SZ,新能源,11.07,0.0,-11.07,RISK-ON,OFF
2024-11-22,🟡 REBAL,云计算ETF,159890.SZ,AI数字,5.54,5.5,-0.04,RISK-ON,OFF
2024-11-22,🟢 BUY,房地产ETF,512200.SH,地产链,0.0,5.5,5.5,RISK-ON,OFF
2024-11-22,🔴 SELL,酒ETF,512690.SH,大消费,5.54,0.0,-5.54,RISK-ON,OFF
2024-11-22,🟡 REBAL,软件ETF,515230.SH,AI数字,5.54,10.99,5.46,RISK-ON,OFF
2024-11-22,🟡 REBAL,机器人ETF,562500.SH,高端制造,5.54,10.99,5.46,RISK-ON,OFF
2024-11-29,🔴 SELL,稀土ETF,159713.SZ,周期资源,10.99,0.0,-10.99,RISK-ON,OFF
2024-11-29,🟡 REBAL,云计算ETF,159890.SZ,AI数字,5.5,5.48,-0.02,RISK-ON,OFF
2024-11-29,🔴 SELL,房地产ETF,512200.SH,地产链,5.5,0.0,-5.5,RISK-ON,OFF
2024-11-29,🟢 BUY,半导体ETF,512480.SH,半导体芯片,0.0,5.48,5.48,RISK-ON,OFF
2024-11-29,🟢 BUY,新能源车ETF,515030.SH,新能源,0.0,5.48,5.48,RISK-ON,OFF
2024-11-29,🟡 REBAL,软件ETF,515230.SH,AI数字,10.99,10.96,-0.03,RISK-ON,OFF
2024-11-29,🟢 BUY,AI_ETF,515980.SH,AI数字,0.0,5.48,5.48,RISK-ON,OFF
2024-11-29,🟡 REBAL,机器人ETF,562500.SH,高端制造,10.99,10.96,-0.03,RISK-ON,OFF
2024-12-06,🟢 BUY,游戏ETF,159869.SZ,AI数字,0.0,10.92,10.92,RISK-ON,OFF
2024-12-06,🔴 SELL,云计算ETF,159890.SZ,AI数字,5.48,0.0,-5.48,RISK-ON,OFF
2024-12-06,🔴 SELL,半导体ETF,512480.SH,半导体芯片,5.48,0.0,-5.48,RISK-ON,OFF
2024-12-06,🔴 SELL,新能源车ETF,515030.SH,新能源,5.48,0.0,-5.48,RISK-ON,OFF
2024-12-06,🟢 BUY,红利ETF,515080.SH,红利,0.0,10.92,10.92,RISK-ON,OFF
2024-12-06,🟢 BUY,钢铁ETF,515210.SH,周期资源,0.0,10.92,10.92,RISK-ON,OFF
2024-12-06,🔴 SELL,软件ETF,515230.SH,AI数字,10.96,0.0,-10.96,RISK-ON,OFF
2024-12-06,🔴 SELL,AI_ETF,515980.SH,AI数字,5.48,0.0,-5.48,RISK-ON,OFF
2024-12-06,🟡 REBAL,机器人ETF,562500.SH,高端制造,10.96,10.92,-0.04,RISK-ON,OFF
2024-12-13,🟢 BUY,畜牧ETF,159867.SZ,农业,0.0,11.08,11.08,RISK-ON,OFF
2024-12-13,🔴 SELL,游戏ETF,159869.SZ,AI数字,10.92,0.0,-10.92,RISK-ON,OFF
2024-12-13,🟢 BUY,黄金ETF,159934.SZ,周期资源,0.0,5.54,5.54,RISK-ON,OFF
2024-12-13,🟢 BUY,房地产ETF,512200.SH,地产链,0.0,5.54,5.54,RISK-ON,OFF
2024-12-13,🟡 REBAL,红利ETF,515080.SH,红利,10.92,5.54,-5.38,RISK-ON,OFF
2024-12-13,🟡 REBAL,钢铁ETF,515210.SH,周期资源,10.92,5.54,-5.38,RISK-ON,OFF
2024-12-13,🟡 REBAL,机器人ETF,562500.SH,高端制造,10.92,11.08,0.16,RISK-ON,OFF
2024-12-20,🟢 BUY,消费电子ETF,159779.SZ,AI数字,0.0,10.91,10.91,RISK-ON,OFF
2024-12-20,🔴 SELL,畜牧ETF,159867.SZ,农业,11.08,0.0,-11.08,RISK-ON,OFF
2024-12-20,🔴 SELL,黄金ETF,159934.SZ,周期资源,5.54,0.0,-5.54,RISK-ON,OFF
2024-12-20,🔴 SELL,房地产ETF,512200.SH,地产链,5.54,0.0,-5.54,RISK-ON,OFF
2024-12-20,🟢 BUY,半导体ETF,512480.SH,半导体芯片,0.0,5.46,5.46,RISK-ON,OFF
2024-12-20,🔴 SELL,红利ETF,515080.SH,红利,5.54,0.0,-5.54,RISK-ON,OFF
2024-12-20,🔴 SELL,钢铁ETF,515210.SH,周期资源,5.54,0.0,-5.54,RISK-ON,OFF
2024-12-20,🟢 BUY,通信ETF,515880.SH,通信光模块,0.0,5.46,5.46,RISK-ON,OFF
2024-12-20,🟢 BUY,AI_ETF,515980.SH,AI数字,0.0,5.46,5.46,RISK-ON,OFF
2024-12-20,🟢 BUY,家电ETF,561120.SH,大消费,0.0,5.46,5.46,RISK-ON,OFF
2024-12-20,🟡 REBAL,机器人ETF,562500.SH,高端制造,11.08,10.91,-0.17,RISK-ON,OFF
2024-12-27,🟡 REBAL,消费电子ETF,159779.SZ,AI数字,10.91,5.49,-5.42,RISK-ON,OFF
2024-12-27,🟡 REBAL,半导体ETF,512480.SH,半导体芯片,5.46,5.49,0.03,RISK-ON,OFF
2024-12-27,🟢 BUY,银行ETF,512800.SH,大金融,0.0,10.98,10.98,RISK-ON,OFF
2024-12-27,🟢 BUY,红利ETF,515080.SH,红利,0.0,5.49,5.49,RISK-ON,OFF
2024-12-27,🟡 REBAL,通信ETF,515880.SH,通信光模块,5.46,10.98,5.52,RISK-ON,OFF
2024-12-27,🔴 SELL,AI_ETF,515980.SH,AI数字,5.46,0.0,-5.46,RISK-ON,OFF
2024-12-27,🟡 REBAL,家电ETF,561120.SH,大消费,5.46,5.49,0.03,RISK-ON,OFF
2024-12-27,🔴 SELL,机器人ETF,562500.SH,高端制造,10.91,0.0,-10.91,RISK-ON,OFF
2025-01-03,🟡 REBAL,消费电子ETF,159779.SZ,AI数字,5.49,5.13,-0.35,RISK-ON,OFF
2025-01-03,🟢 BUY,黄金ETF,159934.SZ,周期资源,0.0,10.27,10.27,RISK-ON,OFF
2025-01-03,🔴 SELL,半导体ETF,512480.SH,半导体芯片,5.49,0.0,-5.49,RISK-ON,OFF
2025-01-03,🔴 SELL,银行ETF,512800.SH,大金融,10.98,0.0,-10.98,RISK-ON,OFF
2025-01-03,🟡 REBAL,红利ETF,515080.SH,红利,5.49,5.13,-0.35,RISK-ON,OFF
2025-01-03,🟡 REBAL,通信ETF,515880.SH,通信光模块,10.98,5.13,-5.84,RISK-ON,OFF
2025-01-03,🟡 REBAL,家电ETF,561120.SH,大消费,5.49,10.27,4.78,RISK-ON,OFF
2025-01-03,🟢 BUY,石油ETF,561360.SH,周期资源,0.0,5.13,5.13,RISK-ON,OFF
2025-01-10,🟢 BUY,有色ETF,159980.SZ,周期资源,0.0,5.14,5.14,RISK-ON,OFF
2025-01-10,🟢 BUY,半导体ETF,512480.SH,半导体芯片,0.0,5.14,5.14,RISK-ON,OFF
2025-01-10,🟢 BUY,银行ETF,512800.SH,大金融,0.0,5.14,5.14,RISK-ON,OFF
2025-01-10,🔴 SELL,通信ETF,515880.SH,通信光模块,5.13,0.0,-5.13,RISK-ON,OFF
2025-01-10,🟡 REBAL,家电ETF,561120.SH,大消费,10.27,5.14,-5.13,RISK-ON,OFF
2025-01-10,🔴 SELL,石油ETF,561360.SH,周期资源,5.13,0.0,-5.13,RISK-ON,OFF
2025-01-17,🔴 SELL,消费电子ETF,159779.SZ,AI数字,5.14,0.0,-5.14,RISK-ON,OFF
2025-01-17,🔴 SELL,半导体ETF,512480.SH,半导体芯片,5.14,0.0,-5.14,RISK-ON,OFF
2025-01-17,🟡 REBAL,家电ETF,561120.SH,大消费,5.14,10.27,5.14,RISK-ON,OFF
2025-01-17,🟢 BUY,石油ETF,561360.SH,周期资源,0.0,5.14,5.14,RISK-ON,OFF
2025-01-24,🟢 BUY,稀土ETF,159713.SZ,周期资源,0.0,5.15,5.15,RISK-ON,OFF
2025-01-24,🟢 BUY,消费电子ETF,159779.SZ,AI数字,0.0,5.15,5.15,RISK-ON,OFF
2025-01-24,🟡 REBAL,黄金ETF,159934.SZ,周期资源,10.27,10.31,0.04,RISK-ON,OFF
2025-01-24,🟡 REBAL,有色ETF,159980.SZ,周期资源,5.14,5.15,0.02,RISK-ON,OFF
2025-01-24,🔴 SELL,银行ETF,512800.SH,大金融,5.14,0.0,-5.14,RISK-ON,OFF
2025-01-24,🔴 SELL,红利ETF,515080.SH,红利,5.14,0.0,-5.14,RISK-ON,OFF
2025-01-24,🟢 BUY,通信ETF,515880.SH,通信光模块,0.0,5.15,5.15,RISK-ON,OFF
2025-01-24,🟡 REBAL,家电ETF,561120.SH,大消费,10.27,5.15,-5.12,RISK-ON,OFF
2025-01-24,🔴 SELL,石油ETF,561360.SH,周期资源,5.14,0.0,-5.14,RISK-ON,OFF
2025-01-24,🟢 BUY,机器人ETF,562500.SH,高端制造,0.0,5.15,5.15,RISK-ON,OFF
2025-01-27,🔴 SELL,消费电子ETF,159779.SZ,AI数字,5.15,0.0,-5.15,RISK-ON,OFF
2025-01-27,🟢 BUY,云计算ETF,159890.SZ,AI数字,0.0,5.15,5.15,RISK-ON,OFF
2025-01-27,🔴 SELL,黄金ETF,159934.SZ,周期资源,10.31,0.0,-10.31,RISK-ON,OFF
2025-01-27,🔴 SELL,有色ETF,159980.SZ,周期资源,5.15,0.0,-5.15,RISK-ON,OFF
2025-01-27,🟢 BUY,半导体ETF,512480.SH,半导体芯片,0.0,5.15,5.15,RISK-ON,OFF
2025-01-27,🟢 BUY,软件ETF,515230.SH,AI数字,0.0,10.31,10.31,RISK-ON,OFF
2025-01-27,🟢 BUY,AI_ETF,515980.SH,AI数字,0.0,5.15,5.15,RISK-ON,OFF
2025-01-27,🔴 SELL,家电ETF,561120.SH,大消费,5.15,0.0,-5.15,RISK-ON,OFF
2025-02-07,🔴 SELL,稀土ETF,159713.SZ,周期资源,5.15,0.0,-5.15,RISK-ON,ON
2025-02-07,🟢 BUY,电池ETF,159755.SZ,新能源,0.0,4.76,4.76,RISK-ON,ON
2025-02-07,🟢 BUY,游戏ETF,159869.SZ,AI数字,0.0,4.76,4.76,RISK-ON,ON
2025-02-07,🟡 REBAL,云计算ETF,159890.SZ,AI数字,5.15,4.76,-0.39,RISK-ON,ON
2025-02-07,🔴 SELL,半导体ETF,512480.SH,半导体芯片,5.15,0.0,-5.15,RISK-ON,ON
2025-02-07,🟡 REBAL,软件ETF,515230.SH,AI数字,10.31,9.52,-0.79,RISK-ON,ON
2025-02-07,🟡 REBAL,通信ETF,515880.SH,通信光模块,5.15,4.76,-0.39,RISK-ON,ON
2025-02-07,🟡 REBAL,AI_ETF,515980.SH,AI数字,5.15,4.76,-0.39,RISK-ON,ON
2025-02-07,🟡 REBAL,机器人ETF,562500.SH,高端制造,5.15,4.76,-0.39,RISK-ON,ON
2025-02-14,🔴 SELL,电池ETF,159755.SZ,新能源,4.76,0.0,-4.76,RISK-ON,ON
2025-02-14,🟡 REBAL,游戏ETF,159869.SZ,AI数字,4.76,9.33,4.57,RISK-ON,ON
2025-02-14,🟢 BUY,医疗器械ETF,159883.SZ,医疗,0.0,4.66,4.66,RISK-ON,ON
2025-02-14,🟡 REBAL,云计算ETF,159890.SZ,AI数字,4.76,4.66,-0.1,RISK-ON,ON
2025-02-14,🟢 BUY,非银ETF,159892.SZ,大金融,0.0,4.66,4.66,RISK-ON,ON
2025-02-14,🟡 REBAL,软件ETF,515230.SH,AI数字,9.52,4.66,-4.86,RISK-ON,ON
2025-02-14,🔴 SELL,通信ETF,515880.SH,通信光模块,4.76,0.0,-4.76,RISK-ON,ON
2025-02-14,🟡 REBAL,AI_ETF,515980.SH,AI数字,4.76,4.66,-0.1,RISK-ON,ON
2025-02-14,🟡 REBAL,机器人ETF,562500.SH,高端制造,4.76,4.66,-0.1,RISK-ON,ON
2025-02-21,🟡 REBAL,游戏ETF,159869.SZ,AI数字,9.33,4.6,-4.72,RISK-ON,ON
2025-02-21,🟡 REBAL,医疗器械ETF,159883.SZ,医疗,4.66,9.21,4.54,RISK-ON,ON
2025-02-21,🟡 REBAL,云计算ETF,159890.SZ,AI数字,4.66,4.6,-0.06,RISK-ON,ON
2025-02-21,🔴 SELL,非银ETF,159892.SZ,大金融,4.66,0.0,-4.66,RISK-ON,ON
2025-02-21,🟢 BUY,半导体ETF,512480.SH,半导体芯片,0.0,4.6,4.6,RISK-ON,ON
2025-02-21,🟡 REBAL,软件ETF,515230.SH,AI数字,4.66,4.6,-0.06,RISK-ON,ON
2025-02-21,🟡 REBAL,AI_ETF,515980.SH,AI数字,4.66,4.6,-0.06,RISK-ON,ON
2025-02-21,🟡 REBAL,机器人ETF,562500.SH,高端制造,4.66,4.6,-0.06,RISK-ON,ON
2025-02-28,🟢 BUY,电池ETF,159755.SZ,新能源,0.0,8.62,8.62,RISK-ON,ON
2025-02-28,🟡 REBAL,游戏ETF,159869.SZ,AI数字,4.6,4.31,-0.29,RISK-ON,ON
2025-02-28,🔴 SELL,医疗器械ETF,159883.SZ,医疗,9.21,0.0,-9.21,RISK-ON,ON
2025-02-28,🟡 REBAL,云计算ETF,159890.SZ,AI数字,4.6,4.31,-0.29,RISK-ON,ON
2025-02-28,🟡 REBAL,半导体ETF,512480.SH,半导体芯片,4.6,4.31,-0.29,RISK-ON,ON
2025-02-28,🟢 BUY,新能源车ETF,515030.SH,新能源,0.0,4.31,4.31,RISK-ON,ON
2025-02-28,🟡 REBAL,软件ETF,515230.SH,AI数字,4.6,4.31,-0.29,RISK-ON,ON
2025-02-28,🔴 SELL,AI_ETF,515980.SH,AI数字,4.6,0.0,-4.6,RISK-ON,ON
2025-02-28,🟡 REBAL,机器人ETF,562500.SH,高端制造,4.6,4.31,-0.29,RISK-ON,ON
2025-03-07,🔴 SELL,电池ETF,159755.SZ,新能源,8.62,0.0,-8.62,RISK-ON,ON
2025-03-07,🔴 SELL,游戏ETF,159869.SZ,AI数字,4.31,0.0,-4.31,RISK-ON,ON
2025-03-07,🟡 REBAL,云计算ETF,159890.SZ,AI数字,4.31,8.57,4.26,RISK-ON,ON
2025-03-07,🟢 BUY,非银ETF,159892.SZ,大金融,0.0,8.57,8.57,RISK-ON,ON
2025-03-07,🟡 REBAL,半导体ETF,512480.SH,半导体芯片,4.31,4.28,-0.03,RISK-ON,ON
2025-03-07,🔴 SELL,新能源车ETF,515030.SH,新能源,4.31,0.0,-4.31,RISK-ON,ON
2025-03-07,🟢 BUY,钢铁ETF,515210.SH,周期资源,0.0,4.28,4.28,RISK-ON,ON
2025-03-07,🟡 REBAL,软件ETF,515230.SH,AI数字,4.31,4.28,-0.03,RISK-ON,ON
2025-03-07,🟡 REBAL,机器人ETF,562500.SH,高端制造,4.31,4.28,-0.03,RISK-ON,ON
2025-03-14,🟢 BUY,稀土ETF,159713.SZ,周期资源,0.0,4.27,4.27,RISK-ON,ON
2025-03-14,🔴 SELL,云计算ETF,159890.SZ,AI数字,8.57,0.0,-8.57,RISK-ON,ON
2025-03-14,🟡 REBAL,非银ETF,159892.SZ,大金融,8.57,8.54,-0.03,RISK-ON,ON
2025-03-14,🟡 REBAL,半导体ETF,512480.SH,半导体芯片,4.28,4.27,-0.01,RISK-ON,ON
2025-03-14,🟢 BUY,酒ETF,512690.SH,大消费,0.0,4.27,4.27,RISK-ON,ON
2025-03-14,🟢 BUY,食品ETF,515170.SH,大消费,0.0,4.27,4.27,RISK-ON,ON
2025-03-14,🟡 REBAL,钢铁ETF,515210.SH,周期资源,4.28,4.27,-0.01,RISK-ON,ON
2025-03-14,🔴 SELL,软件ETF,515230.SH,AI数字,4.28,0.0,-4.28,RISK-ON,ON
2025-03-14,🟡 REBAL,机器人ETF,562500.SH,高端制造,4.28,4.27,-0.01,RISK-ON,ON
2025-03-21,🔴 SELL,稀土ETF,159713.SZ,周期资源,4.27,0.0,-4.27,RISK-ON,ON
2025-03-21,🔴 SELL,非银ETF,159892.SZ,大金融,8.54,0.0,-8.54,RISK-ON,ON
2025-03-21,🔴 SELL,半导体ETF,512480.SH,半导体芯片,4.27,0.0,-4.27,RISK-ON,ON
2025-03-21,🟡 REBAL,酒ETF,512690.SH,大消费,4.27,4.23,-0.04,RISK-ON,ON
2025-03-21,🟢 BUY,红利ETF,515080.SH,红利,0.0,4.23,4.23,RISK-ON,ON
2025-03-21,🟡 REBAL,食品ETF,515170.SH,大消费,4.27,4.23,-0.04,RISK-ON,ON
2025-03-21,🟡 REBAL,钢铁ETF,515210.SH,周期资源,4.27,8.47,4.2,RISK-ON,ON
2025-03-21,🟢 BUY,建材ETF,516750.SH,地产链,0.0,8.47,8.47,RISK-ON,ON
2025-03-21,🟢 BUY,石油ETF,561360.SH,周期资源,0.0,4.23,4.23,RISK-ON,ON
2025-03-21,🔴 SELL,机器人ETF,562500.SH,高端制造,4.27,0.0,-4.27,RISK-ON,ON
2025-03-28,🟢 BUY,畜牧ETF,159867.SZ,农业,0.0,8.44,8.44,RISK-ON,ON
2025-03-28,🟢 BUY,非银ETF,159892.SZ,大金融,0.0,4.22,4.22,RISK-ON,ON
2025-03-28,🟢 BUY,黄金ETF,159934.SZ,周期资源,0.0,8.44,8.44,RISK-ON,ON
2025-03-28,🟢 BUY,有色ETF,159980.SZ,周期资源,0.0,4.22,4.22,RISK-ON,ON
2025-03-28,🟡 REBAL,酒ETF,512690.SH,大消费,4.23,4.22,-0.01,RISK-ON,ON
2025-03-28,🔴 SELL,红利ETF,515080.SH,红利,4.23,0.0,-4.23,RISK-ON,ON
2025-03-28,🔴 SELL,食品ETF,515170.SH,大消费,4.23,0.0,-4.23,RISK-ON,ON
2025-03-28,🔴 SELL,钢铁ETF,515210.SH,周期资源,8.47,0.0,-8.47,RISK-ON,ON
2025-03-28,🟡 REBAL,建材ETF,516750.SH,地产链,8.47,4.22,-4.25,RISK-ON,ON
2025-03-28,🔴 SELL,石油ETF,561360.SH,周期资源,4.23,0.0,-4.23,RISK-ON,ON
2025-04-03,🟡 REBAL,畜牧ETF,159867.SZ,农业,8.44,9.13,0.69,RISK-ON,OFF
2025-04-03,🟡 REBAL,非银ETF,159892.SZ,大金融,4.22,4.56,0.34,RISK-ON,OFF
2025-04-03,🟡 REBAL,黄金ETF,159934.SZ,周期资源,8.44,4.56,-3.88,RISK-ON,OFF
2025-04-03,🔴 SELL,有色ETF,159980.SZ,周期资源,4.22,0.0,-4.22,RISK-ON,OFF
2025-04-03,🟢 BUY,创新药ETF,159992.SZ,医疗,0.0,4.56,4.56,RISK-ON,OFF
2025-04-03,🔴 SELL,酒ETF,512690.SH,大消费,4.22,0.0,-4.22,RISK-ON,OFF
2025-04-03,🟢 BUY,红利ETF,515080.SH,红利,0.0,4.56,4.56,RISK-ON,OFF
2025-04-03,🟢 BUY,食品ETF,515170.SH,大消费,0.0,4.56,4.56,RISK-ON,OFF
2025-04-03,🔴 SELL,建材ETF,516750.SH,地产链,4.22,0.0,-4.22,RISK-ON,OFF
2025-04-03,🟢 BUY,石油ETF,561360.SH,周期资源,0.0,4.56,4.56,RISK-ON,OFF
