trade_week,操作,ETF名称,ts_code,板块,上周权重(%),本周权重(%),Δ权重(pp),Gate,Regime_accel
2025-07-11,🟢 BUY,房地产ETF,512200.SH,地产链,0.0,8.0,8.0,RISK-ON,ON
2025-07-11,🟡 REBAL,钢铁ETF,515210.SH,周期资源,6.14,6.0,-0.13,RISK-ON,ON
2025-07-11,🟡 REBAL,通信ETF,515880.SH,科技成长,6.14,14.01,7.87,RISK-ON,ON
2025-07-18,🟡 REBAL,稀土ETF,159713.SZ,周期资源,6.0,5.98,-0.02,RISK-ON,ON
2025-07-18,🔴 SELL,光伏ETF,159857.SZ,新能源,14.01,0.0,-14.01,RISK-ON,ON
2025-07-18,🟢 BUY,云计算ETF,159890.SZ,科技成长,0.0,5.98,5.98,RISK-ON,ON
2025-07-18,🟢 BUY,非银ETF,159892.SZ,大金融,0.0,7.97,7.97,RISK-ON,ON
2025-07-18,🔴 SELL,房地产ETF,512200.SH,地产链,8.0,0.0,-8.0,RISK-ON,ON
2025-07-18,🟢 BUY,军工ETF,512660.SH,高端制造,0.0,7.97,7.97,RISK-ON,ON
2025-07-18,🟡 REBAL,钢铁ETF,515210.SH,周期资源,6.0,5.98,-0.02,RISK-ON,ON
2025-07-18,🟡 REBAL,通信ETF,515880.SH,科技成长,14.01,13.95,-0.05,RISK-ON,ON
2025-07-25,🟡 REBAL,稀土ETF,159713.SZ,周期资源,5.98,13.91,7.93,RISK-ON,ON
2025-07-25,🟢 BUY,光伏ETF,159857.SZ,新能源,0.0,5.96,5.96,RISK-ON,ON
2025-07-25,🔴 SELL,云计算ETF,159890.SZ,科技成长,5.98,0.0,-5.98,RISK-ON,ON
2025-07-25,🟡 REBAL,非银ETF,159892.SZ,大金融,7.97,7.95,-0.02,RISK-ON,ON
2025-07-25,🔴 SELL,军工ETF,512660.SH,高端制造,7.97,0.0,-7.97,RISK-ON,ON
2025-07-25,🟡 REBAL,钢铁ETF,515210.SH,周期资源,5.98,5.96,-0.02,RISK-ON,ON
2025-07-25,🔴 SELL,通信ETF,515880.SH,科技成长,13.95,0.0,-13.95,RISK-ON,ON
2025-07-25,🟢 BUY,建材ETF,516750.SH,地产链,0.0,13.91,13.91,RISK-ON,ON
2025-08-01,🟡 REBAL,稀土ETF,159713.SZ,周期资源,13.91,5.95,-7.97,RISK-ON,ON
2025-08-01,🔴 SELL,光伏ETF,159857.SZ,新能源,5.96,0.0,-5.96,RISK-ON,ON
2025-08-01,🟢 BUY,云计算ETF,159890.SZ,科技成长,0.0,5.95,5.95,RISK-ON,ON
2025-08-01,🟡 REBAL,非银ETF,159892.SZ,大金融,7.95,7.93,-0.02,RISK-ON,ON
2025-08-01,🔴 SELL,钢铁ETF,515210.SH,周期资源,5.96,0.0,-5.96,RISK-ON,ON
2025-08-01,🟢 BUY,通信ETF,515880.SH,科技成长,0.0,13.87,13.87,RISK-ON,ON
2025-08-01,🟢 BUY,AI_ETF,515980.SH,科技成长,0.0,5.95,5.95,RISK-ON,ON
2025-08-01,🟡 REBAL,建材ETF,516750.SH,地产链,13.91,7.93,-5.99,RISK-ON,ON
2025-08-08,🟢 BUY,航空航天ETF,159227.SZ,高端制造,0.0,7.12,7.12,RISK-ON,ON
2025-08-08,🟡 REBAL,稀土ETF,159713.SZ,周期资源,5.95,16.61,10.67,RISK-ON,ON
2025-08-08,🔴 SELL,云计算ETF,159890.SZ,科技成长,5.95,0.0,-5.95,RISK-ON,ON
2025-08-08,🔴 SELL,非银ETF,159892.SZ,大金融,7.93,0.0,-7.93,RISK-ON,ON
2025-08-08,🟡 REBAL,通信ETF,515880.SH,科技成长,13.87,16.61,2.74,RISK-ON,ON
2025-08-08,🟡 REBAL,AI_ETF,515980.SH,科技成长,5.95,7.12,1.17,RISK-ON,ON
2025-08-08,🔴 SELL,建材ETF,516750.SH,地产链,7.93,0.0,-7.93,RISK-ON,ON
2025-08-08,🟢 BUY,机器人ETF,562500.SH,高端制造,0.0,9.49,9.49,RISK-ON,ON
2025-08-15,🔴 SELL,航空航天ETF,159227.SZ,高端制造,7.12,0.0,-7.12,RISK-ON,OFF
2025-08-15,🟡 REBAL,稀土ETF,159713.SZ,周期资源,16.61,7.09,-9.52,RISK-ON,OFF
2025-08-15,🟡 REBAL,通信ETF,515880.SH,科技成长,16.61,16.54,-0.07,RISK-ON,OFF
2025-08-15,🟡 REBAL,AI_ETF,515980.SH,科技成长,7.12,7.09,-0.03,RISK-ON,OFF
2025-08-15,🟢 BUY,建材ETF,516750.SH,地产链,0.0,9.45,9.45,RISK-ON,OFF
2025-08-15,🟡 REBAL,机器人ETF,562500.SH,高端制造,9.49,9.45,-0.04,RISK-ON,OFF
2025-08-15,🟢 BUY,科创芯片ETF,589100.SH,科技成长,0.0,7.09,7.09,RISK-ON,OFF
2025-08-22,🔴 SELL,稀土ETF,159713.SZ,周期资源,7.09,0.0,-7.09,RISK-ON,OFF
2025-08-22,🟢 BUY,消费电子ETF,159779.SZ,科技成长,0.0,6.28,6.28,RISK-ON,OFF
2025-08-22,🟢 BUY,非银ETF,159892.SZ,大金融,0.0,8.37,8.37,RISK-ON,OFF
2025-08-22,🟡 REBAL,通信ETF,515880.SH,科技成长,16.54,14.65,-1.89,RISK-ON,OFF
2025-08-22,🟡 REBAL,AI_ETF,515980.SH,科技成长,7.09,6.28,-0.81,RISK-ON,OFF
2025-08-22,🔴 SELL,建材ETF,516750.SH,地产链,9.45,0.0,-9.45,RISK-ON,OFF
2025-08-22,🟡 REBAL,机器人ETF,562500.SH,高端制造,9.45,8.37,-1.08,RISK-ON,OFF
2025-08-22,🟡 REBAL,科创芯片ETF,589100.SH,科技成长,7.09,6.28,-0.81,RISK-ON,OFF
2025-08-29,🟢 BUY,电池ETF,159755.SZ,新能源,0.0,8.62,8.62,RISK-ON,OFF
2025-08-29,🟡 REBAL,消费电子ETF,159779.SZ,科技成长,6.28,6.47,0.19,RISK-ON,OFF
2025-08-29,🔴 SELL,非银ETF,159892.SZ,大金融,8.37,0.0,-8.37,RISK-ON,OFF
2025-08-29,🟡 REBAL,通信ETF,515880.SH,科技成长,14.65,15.09,0.44,RISK-ON,OFF
2025-08-29,🟡 REBAL,AI_ETF,515980.SH,科技成长,6.28,6.47,0.19,RISK-ON,OFF
2025-08-29,🟡 REBAL,机器人ETF,562500.SH,高端制造,8.37,8.62,0.25,RISK-ON,OFF
2025-08-29,🟡 REBAL,科创芯片ETF,589100.SH,科技成长,6.28,6.47,0.19,RISK-ON,OFF
2025-09-05,🟢 BUY,创新药ETF,159992.SZ,大消费,0.0,8.62,8.62,RISK-ON,OFF
2025-09-05,🟢 BUY,新能源车ETF,515030.SH,新能源,0.0,6.46,6.46,RISK-ON,OFF
2025-09-05,🟡 REBAL,通信ETF,515880.SH,科技成长,15.09,8.62,-6.47,RISK-ON,OFF
2025-09-05,🔴 SELL,机器人ETF,562500.SH,高端制造,8.62,0.0,-8.62,RISK-ON,OFF
2025-09-12,🟢 BUY,畜牧ETF,159867.SZ,农业,0.0,8.63,8.63,RISK-ON,OFF
2025-09-12,🔴 SELL,创新药ETF,159992.SZ,大消费,8.62,0.0,-8.62,RISK-ON,OFF
2025-09-19,🟢 BUY,电网设备ETF,159326.SZ,新能源,0.0,6.62,6.62,RISK-ON,OFF
2025-09-19,🟡 REBAL,电池ETF,159755.SZ,新能源,8.63,15.45,6.82,RISK-ON,OFF
2025-09-19,🟡 REBAL,消费电子ETF,159779.SZ,科技成长,6.47,6.62,0.15,RISK-ON,OFF
2025-09-19,🔴 SELL,畜牧ETF,159867.SZ,农业,8.63,0.0,-8.63,RISK-ON,OFF
2025-09-19,🟢 BUY,黄金ETF,159934.SZ,周期资源,0.0,8.83,8.83,RISK-ON,OFF
2025-09-19,🟡 REBAL,新能源车ETF,515030.SH,新能源,6.47,6.62,0.15,RISK-ON,OFF
2025-09-19,🟡 REBAL,通信ETF,515880.SH,科技成长,8.63,8.83,0.2,RISK-ON,OFF
2025-09-19,🔴 SELL,AI_ETF,515980.SH,科技成长,6.47,0.0,-6.47,RISK-ON,OFF
2025-09-19,🔴 SELL,科创芯片ETF,589100.SH,科技成长,6.47,0.0,-6.47,RISK-ON,OFF
2025-09-26,🟡 REBAL,电网设备ETF,159326.SZ,新能源,6.62,6.72,0.1,RISK-ON,OFF
2025-09-26,🟡 REBAL,电池ETF,159755.SZ,新能源,15.45,8.96,-6.49,RISK-ON,OFF
2025-09-26,🔴 SELL,消费电子ETF,159779.SZ,科技成长,6.62,0.0,-6.62,RISK-ON,OFF
2025-09-26,🟢 BUY,光伏ETF,159857.SZ,新能源,0.0,6.72,6.72,RISK-ON,OFF
2025-09-26,🔴 SELL,黄金ETF,159934.SZ,周期资源,8.83,0.0,-8.83,RISK-ON,OFF
2025-09-26,🟢 BUY,房地产ETF,512200.SH,地产链,0.0,8.96,8.96,RISK-ON,OFF
2025-09-26,🟡 REBAL,新能源车ETF,515030.SH,新能源,6.62,6.72,0.1,RISK-ON,OFF
2025-09-26,🔴 SELL,通信ETF,515880.SH,科技成长,8.83,0.0,-8.83,RISK-ON,OFF
2025-09-26,🟢 BUY,科创芯片ETF,589100.SH,科技成长,0.0,15.68,15.68,RISK-ON,OFF
2025-09-30,🟡 REBAL,电网设备ETF,159326.SZ,新能源,6.72,6.59,-0.13,RISK-ON,OFF
2025-09-30,🟡 REBAL,电池ETF,159755.SZ,新能源,8.96,8.79,-0.17,RISK-ON,OFF
2025-09-30,🟢 BUY,消费电子ETF,159779.SZ,科技成长,0.0,6.59,6.59,RISK-ON,OFF
2025-09-30,🔴 SELL,光伏ETF,159857.SZ,新能源,6.72,0.0,-6.72,RISK-ON,OFF
2025-09-30,🔴 SELL,房地产ETF,512200.SH,地产链,8.96,0.0,-8.96,RISK-ON,OFF
2025-09-30,🟡 REBAL,新能源车ETF,515030.SH,新能源,6.72,6.59,-0.13,RISK-ON,OFF
2025-09-30,🟢 BUY,机器人ETF,562500.SH,高端制造,0.0,8.79,8.79,RISK-ON,OFF
2025-09-30,🟡 REBAL,科创芯片ETF,589100.SH,科技成长,15.68,15.39,-0.29,RISK-ON,OFF
2025-10-10,🟡 REBAL,电网设备ETF,159326.SZ,新能源,6.59,15.14,8.55,RISK-ON,OFF
2025-10-10,🔴 SELL,电池ETF,159755.SZ,新能源,8.79,0.0,-8.79,RISK-ON,OFF
2025-10-10,🟡 REBAL,消费电子ETF,159779.SZ,科技成长,6.59,6.49,-0.1,RISK-ON,OFF
2025-10-10,🟢 BUY,黄金ETF,159934.SZ,周期资源,0.0,8.65,8.65,RISK-ON,OFF
2025-10-10,🟡 REBAL,新能源车ETF,515030.SH,新能源,6.59,6.49,-0.1,RISK-ON,OFF
2025-10-10,🔴 SELL,机器人ETF,562500.SH,高端制造,8.79,0.0,-8.79,RISK-ON,OFF
2025-10-10,🟡 REBAL,科创芯片ETF,589100.SH,科技成长,15.39,15.14,-0.24,RISK-ON,OFF
2025-10-17,🟡 REBAL,电网设备ETF,159326.SZ,新能源,15.14,14.47,-0.68,RISK-ON,OFF
2025-10-17,🟢 BUY,稀土ETF,159713.SZ,周期资源,0.0,6.2,6.2,RISK-ON,OFF
2025-10-17,🔴 SELL,消费电子ETF,159779.SZ,科技成长,6.49,0.0,-6.49,RISK-ON,OFF
2025-10-17,🟡 REBAL,黄金ETF,159934.SZ,周期资源,8.65,14.47,5.81,RISK-ON,OFF
2025-10-17,🔴 SELL,新能源车ETF,515030.SH,新能源,6.49,0.0,-6.49,RISK-ON,OFF
2025-10-17,🟢 BUY,红利ETF,515080.SH,红利,0.0,8.27,8.27,RISK-ON,OFF
2025-10-17,🟢 BUY,钢铁ETF,515210.SH,周期资源,0.0,6.2,6.2,RISK-ON,OFF
2025-10-17,🔴 SELL,科创芯片ETF,589100.SH,科技成长,15.14,0.0,-15.14,RISK-ON,OFF
2025-10-24,🟡 REBAL,电网设备ETF,159326.SZ,新能源,14.47,14.53,0.06,RISK-ON,OFF
2025-10-24,🟡 REBAL,稀土ETF,159713.SZ,周期资源,6.2,6.23,0.02,RISK-ON,OFF
2025-10-24,🔴 SELL,黄金ETF,159934.SZ,周期资源,14.47,0.0,-14.47,RISK-ON,OFF
2025-10-24,🟡 REBAL,红利ETF,515080.SH,红利,8.27,14.53,6.26,RISK-ON,OFF
2025-10-24,🔴 SELL,钢铁ETF,515210.SH,周期资源,6.2,0.0,-6.2,RISK-ON,OFF
2025-10-24,🟢 BUY,煤炭ETF,515220.SH,周期资源,0.0,14.53,14.53,RISK-ON,OFF
2025-10-31,🟡 REBAL,电网设备ETF,159326.SZ,新能源,14.53,14.72,0.19,RISK-ON,OFF
2025-10-31,🔴 SELL,稀土ETF,159713.SZ,周期资源,6.23,0.0,-6.23,RISK-ON,OFF
2025-10-31,🟡 REBAL,红利ETF,515080.SH,红利,14.53,14.72,0.19,RISK-ON,OFF
2025-10-31,🟡 REBAL,煤炭ETF,515220.SH,周期资源,14.53,14.72,0.19,RISK-ON,OFF
2025-10-31,🟢 BUY,石油ETF,561360.SH,周期资源,0.0,6.31,6.31,RISK-ON,OFF
2025-11-07,🟡 REBAL,电网设备ETF,159326.SZ,新能源,14.72,6.15,-8.57,RISK-ON,OFF
2025-11-07,🟢 BUY,光伏ETF,159857.SZ,新能源,0.0,14.36,14.36,RISK-ON,OFF
2025-11-07,🟡 REBAL,红利ETF,515080.SH,红利,14.72,14.36,-0.36,RISK-ON,OFF
2025-11-07,🟡 REBAL,煤炭ETF,515220.SH,周期资源,14.72,8.2,-6.51,RISK-ON,OFF
2025-11-07,🟡 REBAL,石油ETF,561360.SH,周期资源,6.31,6.15,-0.16,RISK-ON,OFF
2025-11-14,🟡 REBAL,电网设备ETF,159326.SZ,新能源,6.15,6.03,-0.12,RISK-ON,OFF
2025-11-14,🟡 REBAL,光伏ETF,159857.SZ,新能源,14.36,14.06,-0.29,RISK-ON,OFF
2025-11-14,🟢 BUY,化工ETF,159870.SZ,周期资源,0.0,8.04,8.04,RISK-ON,OFF
2025-11-14,🟢 BUY,新能源车ETF,515030.SH,新能源,0.0,6.03,6.03,RISK-ON,OFF
2025-11-14,🟡 REBAL,红利ETF,515080.SH,红利,14.36,8.04,-6.32,RISK-ON,OFF
2025-11-14,🔴 SELL,煤炭ETF,515220.SH,周期资源,8.2,0.0,-8.2,RISK-ON,OFF
2025-11-14,🟡 REBAL,石油ETF,561360.SH,周期资源,6.15,6.03,-0.12,RISK-ON,OFF
2025-11-21,🔴 SELL,电网设备ETF,159326.SZ,新能源,6.03,0.0,-6.03,RISK-ON,OFF
2025-11-21,🔴 SELL,光伏ETF,159857.SZ,新能源,14.06,0.0,-14.06,RISK-ON,OFF
2025-11-21,🟢 BUY,畜牧ETF,159867.SZ,农业,0.0,12.39,12.39,RISK-ON,OFF
2025-11-21,🟡 REBAL,化工ETF,159870.SZ,周期资源,8.04,7.08,-0.96,RISK-ON,OFF
2025-11-21,🔴 SELL,新能源车ETF,515030.SH,新能源,6.03,0.0,-6.03,RISK-ON,OFF
2025-11-21,🟡 REBAL,红利ETF,515080.SH,红利,8.04,7.08,-0.96,RISK-ON,OFF
2025-11-21,🟢 BUY,钢铁ETF,515210.SH,周期资源,0.0,5.31,5.31,RISK-ON,OFF
2025-11-21,🟢 BUY,建材ETF,516750.SH,地产链,0.0,5.31,5.31,RISK-ON,OFF
2025-11-21,🟡 REBAL,石油ETF,561360.SH,周期资源,6.03,5.31,-0.72,RISK-ON,OFF
2025-11-28,🟡 REBAL,畜牧ETF,159867.SZ,农业,12.39,12.54,0.15,RISK-ON,OFF
2025-11-28,🔴 SELL,化工ETF,159870.SZ,周期资源,7.08,0.0,-7.08,RISK-ON,OFF
2025-11-28,🟢 BUY,黄金ETF,159934.SZ,周期资源,0.0,7.17,7.17,RISK-ON,OFF
2025-11-28,🟢 BUY,有色ETF,159980.SZ,周期资源,0.0,5.37,5.37,RISK-ON,OFF
2025-11-28,🟡 REBAL,红利ETF,515080.SH,红利,7.08,7.17,0.08,RISK-ON,OFF
2025-11-28,🔴 SELL,钢铁ETF,515210.SH,周期资源,5.31,0.0,-5.31,RISK-ON,OFF
2025-11-28,🟡 REBAL,建材ETF,516750.SH,地产链,5.31,5.37,0.06,RISK-ON,OFF
2025-11-28,🟡 REBAL,石油ETF,561360.SH,周期资源,5.31,5.37,0.06,RISK-ON,OFF
2025-12-05,🟢 BUY,航空航天ETF,159227.SZ,高端制造,0.0,12.53,12.53,RISK-ON,OFF
2025-12-05,🔴 SELL,畜牧ETF,159867.SZ,农业,12.54,0.0,-12.54,RISK-ON,OFF
2025-12-05,🟢 BUY,非银ETF,159892.SZ,大金融,0.0,7.16,7.16,RISK-ON,OFF
2025-12-05,🔴 SELL,黄金ETF,159934.SZ,周期资源,7.17,0.0,-7.17,RISK-ON,OFF
2025-12-05,🟡 REBAL,有色ETF,159980.SZ,周期资源,5.37,12.53,7.16,RISK-ON,OFF
2025-12-05,🔴 SELL,红利ETF,515080.SH,红利,7.17,0.0,-7.17,RISK-ON,OFF
2025-12-05,🔴 SELL,建材ETF,516750.SH,地产链,5.37,0.0,-5.37,RISK-ON,OFF
2025-12-05,🟢 BUY,家电ETF,561120.SH,大消费,0.0,5.37,5.37,RISK-ON,OFF
2025-12-12,🟡 REBAL,航空航天ETF,159227.SZ,高端制造,12.53,12.58,0.05,RISK-ON,OFF
2025-12-12,🟢 BUY,消费电子ETF,159779.SZ,科技成长,0.0,5.39,5.39,RISK-ON,OFF
2025-12-12,🟢 BUY,云计算ETF,159890.SZ,科技成长,0.0,5.39,5.39,RISK-ON,OFF
2025-12-12,🔴 SELL,非银ETF,159892.SZ,大金融,7.16,0.0,-7.16,RISK-ON,OFF
2025-12-12,🟡 REBAL,有色ETF,159980.SZ,周期资源,12.53,12.58,0.05,RISK-ON,OFF
2025-12-12,🟢 BUY,通信ETF,515880.SH,科技成长,0.0,7.19,7.19,RISK-ON,OFF
2025-12-12,🔴 SELL,家电ETF,561120.SH,大消费,5.37,0.0,-5.37,RISK-ON,OFF
2025-12-12,🔴 SELL,石油ETF,561360.SH,周期资源,5.37,0.0,-5.37,RISK-ON,OFF
2025-12-19,🟡 REBAL,航空航天ETF,159227.SZ,高端制造,12.58,12.86,0.28,RISK-ON,OFF
2025-12-19,🟡 REBAL,消费电子ETF,159779.SZ,科技成长,5.39,5.51,0.12,RISK-ON,OFF
2025-12-19,🟡 REBAL,云计算ETF,159890.SZ,科技成长,5.39,5.51,0.12,RISK-ON,OFF
2025-12-19,🟡 REBAL,有色ETF,159980.SZ,周期资源,12.58,12.86,0.28,RISK-ON,OFF
2025-12-19,🟡 REBAL,通信ETF,515880.SH,科技成长,7.19,7.35,0.16,RISK-ON,OFF
2025-12-26,🟡 REBAL,航空航天ETF,159227.SZ,高端制造,12.86,12.72,-0.14,RISK-ON,OFF
2025-12-26,🟢 BUY,电网设备ETF,159326.SZ,新能源,0.0,7.27,7.27,RISK-ON,OFF
2025-12-26,🔴 SELL,消费电子ETF,159779.SZ,科技成长,5.51,0.0,-5.51,RISK-ON,OFF
2025-12-26,🟢 BUY,化工ETF,159870.SZ,周期资源,0.0,7.27,7.27,RISK-ON,OFF
2025-12-26,🔴 SELL,云计算ETF,159890.SZ,科技成长,5.51,0.0,-5.51,RISK-ON,OFF
2025-12-26,🟡 REBAL,有色ETF,159980.SZ,周期资源,12.86,5.45,-7.41,RISK-ON,OFF
2025-12-26,🟢 BUY,军工ETF,512660.SH,高端制造,0.0,5.45,5.45,RISK-ON,OFF
2025-12-26,🔴 SELL,通信ETF,515880.SH,科技成长,7.35,0.0,-7.35,RISK-ON,OFF
2025-12-26,🟢 BUY,石油ETF,561360.SH,周期资源,0.0,5.45,5.45,RISK-ON,OFF
2025-12-31,🟡 REBAL,航空航天ETF,159227.SZ,高端制造,12.72,12.77,0.05,RISK-ON,OFF
2025-12-31,🔴 SELL,电网设备ETF,159326.SZ,新能源,7.27,0.0,-7.27,RISK-ON,OFF
2025-12-31,🔴 SELL,化工ETF,159870.SZ,周期资源,7.27,0.0,-7.27,RISK-ON,OFF
2025-12-31,🟢 BUY,云计算ETF,159890.SZ,科技成长,0.0,5.47,5.47,RISK-ON,OFF
2025-12-31,🔴 SELL,有色ETF,159980.SZ,周期资源,5.45,0.0,-5.45,RISK-ON,OFF
2025-12-31,🟡 REBAL,军工ETF,512660.SH,高端制造,5.45,5.47,0.02,RISK-ON,OFF
2025-12-31,🟢 BUY,新能源车ETF,515030.SH,新能源,0.0,7.29,7.29,RISK-ON,OFF
2025-12-31,🟢 BUY,通信ETF,515880.SH,科技成长,0.0,7.29,7.29,RISK-ON,OFF
2025-12-31,🟡 REBAL,石油ETF,561360.SH,周期资源,5.45,5.47,0.02,RISK-ON,OFF
2026-01-09,🟡 REBAL,航空航天ETF,159227.SZ,高端制造,12.77,12.12,-0.64,RISK-ON,OFF
2026-01-09,🟢 BUY,稀土ETF,159713.SZ,周期资源,0.0,12.12,12.12,RISK-ON,OFF
2026-01-09,🔴 SELL,云计算ETF,159890.SZ,科技成长,5.47,0.0,-5.47,RISK-ON,OFF
2026-01-09,🟡 REBAL,军工ETF,512660.SH,高端制造,5.47,5.19,-0.28,RISK-ON,OFF
2026-01-09,🔴 SELL,新能源车ETF,515030.SH,新能源,7.29,0.0,-7.29,RISK-ON,OFF
2026-01-09,🟢 BUY,软件ETF,515230.SH,科技成长,0.0,6.93,6.93,RISK-ON,OFF
2026-01-09,🔴 SELL,通信ETF,515880.SH,科技成长,7.29,0.0,-7.29,RISK-ON,OFF
2026-01-09,🟡 REBAL,石油ETF,561360.SH,周期资源,5.47,5.19,-0.28,RISK-ON,OFF
2026-01-16,🔴 SELL,航空航天ETF,159227.SZ,高端制造,12.12,0.0,-12.12,RISK-ON,OFF
2026-01-16,🟢 BUY,电网设备ETF,159326.SZ,新能源,0.0,6.82,6.82,RISK-ON,OFF
2026-01-16,🟡 REBAL,稀土ETF,159713.SZ,周期资源,12.12,5.12,-7.0,RISK-ON,OFF
2026-01-16,🟢 BUY,云计算ETF,159890.SZ,科技成长,0.0,5.12,5.12,RISK-ON,OFF
2026-01-16,🟡 REBAL,军工ETF,512660.SH,高端制造,5.19,6.82,1.63,RISK-ON,OFF
2026-01-16,🟡 REBAL,软件ETF,515230.SH,科技成长,6.93,5.12,-1.81,RISK-ON,OFF
2026-01-16,🔴 SELL,石油ETF,561360.SH,周期资源,5.19,0.0,-5.19,RISK-ON,OFF
2026-01-16,🟢 BUY,科创芯片ETF,589100.SH,科技成长,0.0,11.94,11.94,RISK-ON,OFF
2026-01-23,🟢 BUY,航空航天ETF,159227.SZ,高端制造,0.0,6.83,6.83,RISK-ON,OFF
2026-01-23,🔴 SELL,电网设备ETF,159326.SZ,新能源,6.82,0.0,-6.82,RISK-ON,OFF
2026-01-23,🟢 BUY,光伏ETF,159857.SZ,新能源,0.0,6.83,6.83,RISK-ON,OFF
2026-01-23,🔴 SELL,军工ETF,512660.SH,高端制造,6.82,0.0,-6.82,RISK-ON,OFF
2026-01-23,🔴 SELL,软件ETF,515230.SH,科技成长,5.12,0.0,-5.12,RISK-ON,OFF
2026-01-23,🟢 BUY,石油ETF,561360.SH,周期资源,0.0,5.12,5.12,RISK-ON,OFF
2026-01-30,🔴 SELL,航空航天ETF,159227.SZ,高端制造,6.83,0.0,-6.83,RISK-ON,OFF
2026-01-30,🔴 SELL,稀土ETF,159713.SZ,周期资源,5.12,0.0,-5.12,RISK-ON,OFF
2026-01-30,🔴 SELL,光伏ETF,159857.SZ,新能源,6.83,0.0,-6.83,RISK-ON,OFF
2026-01-30,🟡 REBAL,云计算ETF,159890.SZ,科技成长,5.12,5.08,-0.04,RISK-ON,OFF
2026-01-30,🟢 BUY,黄金ETF,159934.SZ,周期资源,0.0,6.78,6.78,RISK-ON,OFF
2026-01-30,🟢 BUY,建材ETF,516750.SH,地产链,0.0,11.86,11.86,RISK-ON,OFF
2026-01-30,🟡 REBAL,石油ETF,561360.SH,周期资源,5.12,5.08,-0.04,RISK-ON,OFF
2026-01-30,🟡 REBAL,科创芯片ETF,589100.SH,科技成长,11.95,11.86,-0.09,RISK-ON,OFF
2026-02-06,🟢 BUY,电网设备ETF,159326.SZ,新能源,0.0,6.51,6.51,RISK-ON,OFF
2026-02-06,🟢 BUY,光伏ETF,159857.SZ,新能源,0.0,4.89,4.89,RISK-ON,OFF
2026-02-06,🔴 SELL,云计算ETF,159890.SZ,科技成长,5.08,0.0,-5.08,RISK-ON,OFF
2026-02-06,🔴 SELL,黄金ETF,159934.SZ,周期资源,6.78,0.0,-6.78,RISK-ON,OFF
2026-02-06,🟢 BUY,红利ETF,515080.SH,红利,0.0,4.89,4.89,RISK-ON,OFF
2026-02-06,🟡 REBAL,建材ETF,516750.SH,地产链,11.86,11.4,-0.46,RISK-ON,OFF
2026-02-06,🟡 REBAL,石油ETF,561360.SH,周期资源,5.08,11.4,6.32,RISK-ON,OFF
2026-02-06,🔴 SELL,科创芯片ETF,589100.SH,科技成长,11.86,0.0,-11.86,RISK-ON,OFF
2026-02-13,🔴 SELL,电网设备ETF,159326.SZ,新能源,6.51,0.0,-6.51,RISK-ON,OFF
2026-02-13,🔴 SELL,光伏ETF,159857.SZ,新能源,4.89,0.0,-4.89,RISK-ON,OFF
2026-02-13,🟡 REBAL,红利ETF,515080.SH,红利,4.89,11.69,6.8,RISK-ON,OFF
2026-02-13,🟢 BUY,煤炭ETF,515220.SH,周期资源,0.0,5.01,5.01,RISK-ON,OFF
2026-02-13,🟡 REBAL,建材ETF,516750.SH,地产链,11.4,11.69,0.29,RISK-ON,OFF
2026-02-13,🟡 REBAL,石油ETF,561360.SH,周期资源,11.4,11.69,0.29,RISK-ON,OFF
2026-02-27,🟢 BUY,稀土ETF,159713.SZ,周期资源,0.0,5.39,5.39,RISK-ON,OFF
2026-02-27,🟢 BUY,畜牧ETF,159867.SZ,农业,0.0,7.19,7.19,RISK-ON,OFF
2026-02-27,🟡 REBAL,红利ETF,515080.SH,红利,11.69,7.19,-4.5,RISK-ON,OFF
2026-02-27,🟢 BUY,钢铁ETF,515210.SH,周期资源,0.0,5.39,5.39,RISK-ON,OFF
2026-02-27,🟡 REBAL,煤炭ETF,515220.SH,周期资源,5.01,5.39,0.38,RISK-ON,OFF
2026-02-27,🔴 SELL,建材ETF,516750.SH,地产链,11.69,0.0,-11.69,RISK-ON,OFF
2026-02-27,🟡 REBAL,石油ETF,561360.SH,周期资源,11.69,12.58,0.89,RISK-ON,OFF
2026-03-06,🟢 BUY,电网设备ETF,159326.SZ,新能源,0.0,7.82,7.82,RISK-ON,OFF
2026-03-06,🟡 REBAL,稀土ETF,159713.SZ,周期资源,5.39,5.87,0.47,RISK-ON,OFF
2026-03-06,🟢 BUY,光伏ETF,159857.SZ,新能源,0.0,5.87,5.87,RISK-ON,OFF
2026-03-06,🔴 SELL,畜牧ETF,159867.SZ,农业,7.19,0.0,-7.19,RISK-ON,OFF
2026-03-06,🟡 REBAL,红利ETF,515080.SH,红利,7.19,7.82,0.63,RISK-ON,OFF
2026-03-06,🟡 REBAL,钢铁ETF,515210.SH,周期资源,5.39,5.87,0.47,RISK-ON,OFF
2026-03-06,🔴 SELL,煤炭ETF,515220.SH,周期资源,5.39,0.0,-5.39,RISK-ON,OFF
2026-03-06,🟡 REBAL,石油ETF,561360.SH,周期资源,12.58,13.69,1.11,RISK-ON,OFF
2026-03-13,🟡 REBAL,电网设备ETF,159326.SZ,新能源,7.82,7.79,-0.03,RISK-ON,OFF
2026-03-13,🔴 SELL,稀土ETF,159713.SZ,周期资源,5.87,0.0,-5.87,RISK-ON,OFF
2026-03-13,🔴 SELL,光伏ETF,159857.SZ,新能源,5.87,0.0,-5.87,RISK-ON,OFF
